x,y,z,nx,ny,nz,offset_x,offset_y,offset_z
2.603287967288884,-0.36640285313444343,0.5451506812152835,-0.62135994,-1.4613847,0.0,2.290259632828192,-1.1026183527164375,0.5451506812152835
2.7131865287654295,-0.3009374841853241,0.5803453939739139,-0.11080003,-1.5340072,0.0,2.655553353966606,-1.0988587943172246,0.5803453939739139
2.0163574341068258,-0.13991608496501964,0.4884560941095176,-1.7542541,-2.543869,0.0,1.562195336325369,-0.7985030488040761,0.4884560941095176
1.9613332855040722,-0.12196810201078566,0.4646041637989277,-2.029046,-2.4576259,0.0,1.4520022218892952,-0.7388812787520838,0.4646041637989277
2.3831439235490333,-0.24849484232703906,0.5610587786295811,-0.63637406,-1.9240224,0.0,2.1319270110706765,-1.0080276348283514,0.5610587786295811
2.316297315636482,-0.2622561290980739,0.5372654382987456,-1.0247912,-1.8538927,0.0,1.9292698668114403,-0.962405937250572,0.5372654382987456
2.28025224524015,-0.3087721615952178,0.49881203613041997,-1.3098485,-1.9894105,0.0,1.8403186159705203,-0.9769475890374818,0.49881203613041997
2.192105314529998,-0.24314145042204238,0.5030773771816863,-1.3303117,-1.9844639,0.0,1.746646017105408,-0.9076457877577672,0.5030773771816863
2.1325893609252993,-0.23695617623717138,0.47810800827900424,-1.7028764,-2.3370519,0.0,1.6614727364849964,-0.8835233623640073,0.47810800827900424
2.0471134348394893,-0.18599747526939722,0.4664027013538826,-1.8711514,-2.2858477,0.0,1.5403752105242885,-0.8050422006470368,0.4664027013538826
2.746061328334341,-0.03730283029015082,0.6856600774910354,0.17077221,-1.5631262,0.0,2.8329447055288255,-0.8325708849530304,0.6856600774910354
2.609621289653311,-0.037302842353208944,0.6887506826307678,-0.0034452516,-1.5460591,0.0,2.607838567093322,-0.8373008560384143,0.6887506826307678
2.537335878822423,-0.07060284909468069,0.671544012321415,-0.18986058,-1.8116747,0.0,2.453953801900834,-0.8662456265069075,0.671544012321415
1.9302692487308217,-0.08462142192324909,0.47923081743374185,-1.8338143,-2.6845584,0.0,1.4790231895557637,-0.7452097915445891,0.47923081743374185
1.9521398585345318,-0.04693746616342417,0.5359028259264382,-1.8481971,-2.5165076,0.0,1.4785894804704098,-0.6917242832086606,0.5359028259264382
1.920473100402155,-0.018842870233801788,0.543348102938034,-1.5841379,-2.7470813,0.0,1.5208308001581314,-0.711869588229339,0.543348102938034
2.40487194352397,-0.033300221759569884,0.6811506882655145,-0.30954102,-1.7974548,0.0,2.2691018780886822,-0.8216951033586946,0.6811506882655145
2.3343174510079434,-0.06008686346868579,0.6578134123048203,-0.5182658,-2.131622,0.0,2.145317737038133,-0.8374407777955708,0.6578134123048203
2.3304519752684927,-0.11366014286091312,0.6230720976976558,-0.51826674,-2.1316488,0.0,2.14145418120179,-0.8910145239754215,0.6230720976976558
2.23166943298964,-0.08036015426429487,0.6280241573493164,-0.61176455,-2.1196153,0.0,2.009828077152743,-0.8489864697391473,0.6280241573493164
2.1981799689252814,-0.09922415456917634,0.6056881354590309,-1.0590698,-2.2589774,0.0,1.8585870882377475,-0.8235698423359652,0.6056881354590309
2.1357986999364846,-0.08273887077849836,0.5941347592665568,-1.2732265,-2.215833,0.0,1.7372282508991392,-0.7763825813058619,0.5941347592665568
2.5591800366020063,-0.17519484049715997,0.6220027727794495,-0.40796864,-1.387466,0.0,2.3335027763250857,-0.942703650996364,0.6220027727794495
2.529762756898195,-0.1372028431559246,0.6372587024796875,-0.18986033,-1.811668,0.0,2.4463804835603145,-0.9328455999840171,0.6372587024796875
2.4256131789358797,-0.1605321986966078,0.6158360917730752,-0.61310595,-1.7538501,0.0,2.1616173277021518,-0.9157183946320071,0.6158360917730752
2.3606999049393824,-0.14750548976580885,0.6094134236470427,-0.7627517,-1.5890373,0.0,2.0145099618136784,-0.8687214929705507,0.6094134236470427
2.290066736064717,-0.19456677356746627,0.5684774432965047,-0.8390442,-2.0850706,0.0,1.9914157029975559,-0.9367308797110587,0.5684774432965047
2.226329103910891,-0.1795854344180541,0.5598001103579932,-1.0302503,-2.0502536,0.0,1.8671298846518811,-0.8944112319965396,0.5598001103579932
2.164413468028244,-0.18164412347890474,0.5328533868068539,-1.4104112,-2.2679605,0.0,1.7419369960634992,-0.8609920686706323,0.5328533868068539
2.103965056118341,-0.1383708141841136,0.5386707126215062,-1.2957039,-2.4363048,0.0,1.7283205314930306,-0.8446931139305003,0.5386707126215062
2.0433170901060045,-0.12081477733729569,0.5233493692517154,-1.5434924,-2.3798444,0.0,1.6080020138097493,-0.7920083294138824,0.5233493692517154
2.0419197139503935,-0.06518283643106841,0.5695307524322197,-1.5434966,-2.3799329,0.0,1.606615198610054,-0.7363832378942322,0.5695307524322197
2.0092318082574976,-0.028094850079440792,0.5869574683545007,-1.1543165,-2.6722379,0.0,1.6919913647061648,-0.7625051584053478,0.5869574683545007
2.504711896721118,-0.347076174575,0.5378733423631978,-0.81032366,-1.5644901,0.0,2.1367779131692726,-1.057445503690264,0.5378733423631978
2.5790441288423804,-0.2884828369423077,0.5752347432636719,-0.29149625,-1.6472876,0.0,2.439645581789185,-1.0762442507469303,0.5752347432636719
2.6259401004733576,-0.18320149692562426,0.6250787744312286,-0.28028664,-1.5126559,0.0,2.4801856458822136,-0.9698117174076862,0.6250787744312286
2.7271547482758263,-0.18902809551881203,0.6272547609433541,-0.11079671,-1.5338992,0.0,2.6695192547279087,-0.9869492381660591,0.6272547609433541
2.8044078450097354,-0.11442145531778618,0.6553734341912467,0.0355862,-1.3314117,0.0,2.8257827483562665,-0.9141358502782161,0.6553734341912467
3.1433612207232695,-0.11324540336612805,0.6479094426006541,0.10065975,-1.3382089,0.0,3.203367508652341,-0.9109917574217098,0.6479094426006541
3.0197614447704786,-0.018672154500860814,0.6832682035152174,0.1898862,-1.063262,0.0,3.160406865573651,-0.8062119094384121,0.6832682035152174
3.9571105323197466,-0.09313597583085766,0.6262814361869167,0.13429463,-1.0567306,0.0,4.057967361641304,-0.8867529489225388,0.6262814361869167
4.226528176278624,-0.09784661861881859,0.6149774001981924,0.13899866,-0.16284466,0.0,4.74590549751721,-0.7063260333758264,0.6149774001981924
4.777553424971755,-0.008379945848898347,0.6004308309468337,0.19446523,-0.62821,0.0,5.014121808375038,-0.7726020339711648,0.6004308309468337
3.4273200042421177,-0.008380066799623933,0.666994765034587,0.19452879,-0.628249,0.0,3.663945539804628,-0.772584460872149,0.666994765034587
3.78457871468788,-0.3854347228184828,0.5740374456249906,-0.028194498,-0.60165894,0.0,3.7471307989044633,-1.1845577756729717,0.5740374456249906
3.938230654796486,-0.2409079755301445,0.5990307821827203,0.08899253,-0.8201267,0.0,4.0245326247129,-1.0362393341402187,0.5990307821827203
3.3766560909066596,-0.4055721575468983,0.5656107188803443,-0.08032707,-0.7991745,0.0,3.2966491780279865,-1.2015614124314253,0.5656107188803443
3.531162761046217,-0.25446671192579945,0.6019574292531656,0.061873686,-1.0491058,0.0,3.578262953776073,-1.0530789907224696,0.6019574292531656
2.969476021334734,-0.42050136781881664,0.5495560283435819,-0.17088778,-1.0206199,0.0,2.837366809147535,-1.2095179430916545,0.5495560283435819
2.771251950155545,-0.38056669058410625,0.5542000067775722,-0.38234916,-1.2790589,0.0,2.542126129271588,-1.1470530624161521,0.5542000067775722
3.1242399447411597,-0.2650494329126423,0.6006294224038238,0.015478627,-1.3291918,0.0,3.1335554265752372,-1.0649951946979017,0.6006294224038238
2.9958079045044523,-0.21025203397553688,0.6189307627564828,0.010124934,-1.0430679,0.0,3.0035730419650815,-1.0102143472379914,0.6189307627564828
3.538308041755642,-0.19845201023765588,0.617069459227554,0.061875075,-1.0491663,0.0,3.5854065814995333,-0.997064386521666,0.617069459227554
3.612908018219241,-0.1430386834948917,0.6271254506767766,0.13253841,-0.79565054,0.0,3.7443596450769085,-0.93216508008575,0.6271254506767766
3.80933334128024,-0.19271730420238217,0.6111587201755904,0.083205886,-0.6151685,0.0,3.91656258770519,-0.9854984144157484,0.6111587201755904
4.7572027589613795,-0.16560259078755207,0.5927654581400243,0.09871758,-0.6173509,0.0,4.883522091168001,-0.9555667838437141,0.5927654581400243
4.7539813834289335,-0.19074391947419816,0.5889174407790048,0.098717205,-0.617341,0.0,4.880302222956509,-0.9807078715005224,0.5889174407790048
4.190674755182997,-0.37734264159539965,0.575477464394157,-0.034877814,-0.14080375,0.0,3.998323906671356,-1.1538741290940406,0.575477464394157
1.8430919630744054,0.018842352550603896,0.4769987174164276,-2.1359792,2.586999,0.0,1.3337437150429357,0.6357413412248214,0.4769987174164276
2.2900664636270536,0.19456632217378486,0.5684774603060954,-0.8390446,2.0850701,0.0,1.9914152463893555,0.9367303542060852,0.5684774603060954
2.047113402318711,0.1859969903201261,0.46640271761431806,-1.871152,2.2858472,0.0,1.5403750143388373,0.8050415817249446,0.46640271761431806
2.1345212275828493,0.21016897492585,0.4954786690550515,-1.4461594,2.4035165,0.0,1.722075732928111,0.8956532664592214,0.4954786690550515
2.19257185555598,0.2616850513034625,0.4876840527003288,-1.5235559,1.9343293,0.0,1.6975665180711301,0.8901512125735105,0.4876840527003288
2.286201455357588,0.24814104934001746,0.5337361503825309,-0.83895254,2.0851798,0.0,1.9875919616078948,0.990321869789153,0.5337361503825309
2.314365361693989,0.28904240040201357,0.5198948211652936,-1.2395525,1.8061825,0.0,1.8616875184610202,0.9486504432925985,0.5198948211652936
2.3755719386248257,0.31509440359061414,0.5267734367297247,-1.0718577,1.8439966,0.0,1.9735409870445622,1.0067381803799869,0.5267734367297247
2.4715079961908977,0.3423837723365248,0.5359867066794499,-0.8461759,1.7129122,0.0,2.117185002350906,1.0596391076504317,0.5359867066794499
2.512284015931066,0.28047579745437257,0.572158766131944,-0.43607694,1.6271683,0.0,2.3051939945882074,1.0532071369639169,0.572158766131944
2.5697319190177375,0.36308778176322304,0.5439613918228867,-0.64283717,1.5944544,0.0,2.270592470638296,1.1050551600375267,0.5439613918228867
2.6119720677827662,0.29511047473369645,0.578169463063571,-0.28029585,1.5127622,0.0,2.4662228851456285,1.0817216720609442,0.578169463063571
2.7035932210387887,0.37805434055049303,0.5532134042530674,-0.39235458,1.4971614,0.0,2.500789193798722,1.1519215943706882,0.5532134042530674
3.1433612009228478,0.11324509422298328,0.6479094525008932,0.10065951,1.3382087,0.0,3.2033673555033553,0.9109914583090005,0.6479094525008932
2.8044080634222706,0.11442108625766584,0.6553734590954583,0.035586,1.3314112,0.0,2.8257828547456514,0.9141354842122618,0.6553734590954583
2.7460613218121424,0.03730244838063699,0.6856600807521439,0.17077194,1.563126,0.0,2.832944574245068,0.8325705166737608,0.6856600807521439
2.6058347163466435,0.07060243791009158,0.6716079891787147,-0.17603028,1.5262198,0.0,2.5141724315943526,0.865333855153672,0.6716079891787147
2.541991946170243,0.03329979231265174,0.6871813550246237,-0.003321753,1.8305267,0.0,2.5405402339255154,0.8332984751437915,0.6871813550246237
2.402938599101919,0.060086417740285676,0.6637800958195312,-0.50224316,1.7710407,0.0,2.184676206596526,0.8297366811832483,0.6637800958195312
1.933133353869823,0.11271561083507284,0.4530708541072008,-2.092352,2.6026993,0.0,1.4318898767445378,0.736217797390464,0.4530708541072008
1.9578678517784636,0.10312625249946841,0.4835828289764267,-1.8481977,2.5165052,0.0,1.4843170804666732,0.7479127807318816,0.4835828289764267
2.0163574096431716,0.13991559271022755,0.4884561063413796,-1.7542547,2.5438685,0.0,1.562195146092182,0.7985024422344505,0.4884561063413796
2.0433170689821276,0.12081428674580368,0.5233493798136838,-1.5434929,2.379844,0.0,1.6080018419206896,0.7920077410407996,0.5233493798136838
2.1335890141808966,0.17308098166493502,0.5262653307277183,-1.446145,2.4034615,0.0,1.7211396053139407,0.8585629180609999,0.5262653307277183
2.163948044823389,0.16309966404988316,0.5482467484242018,-1.2703413,2.1907628,0.0,1.7626447556571994,0.8551658965048394,0.5482467484242018
2.2263290725112252,0.17958498753991683,0.559800096255548,-1.0302508,2.0502532,0.0,1.8671296581191574,0.8944106870642105,0.559800096255548
2.2301947960364226,0.12601031997838763,0.5945414955860825,-1.0302665,2.0503619,0.0,1.8710062155849259,0.8408414634474161,0.5945414955860825
2.293931948733669,0.14099168441455717,0.603218859636631,-0.8390593,2.0851738,0.0,1.9952890112674946,0.8831590482224616,0.603218859636631
2.3626320256555515,0.12071840626646292,0.6267841362076927,-0.5069068,1.8661094,0.0,2.152920713379942,0.8927424768132575,0.6267841362076927
1.9233372170422482,0.04693695683258782,0.5171881040586082,-1.8338182,2.6845253,0.0,1.4720867099110597,0.7075222880456304,0.5171881040586082
1.9486732458349079,0.028094344075378398,0.5548814249398337,-1.6717771,2.566171,0.0,1.5119912700205478,0.6983993880656999,0.5548814249398337
2.0101640167472365,0.06518233936581097,0.5561694531322792,-1.5497348,2.596325,0.0,1.600136546979006,0.7521157233525428,0.5561694531322792
2.0390560594560294,0.03708773927799115,0.5956907437562194,-1.2262055,2.4501083,0.0,1.6810162621385518,0.752494968439718,0.5956907437562194
2.102567903914832,0.08273838766936266,0.5848520881341085,-1.2957119,2.4363887,0.0,1.7269316551387695,0.7890650887117686,0.5848520881341085
2.1348667104866337,0.04565040063306669,0.6249227692769903,-0.8825719,2.2888255,0.0,1.8470430922835965,0.7920802799951623,0.6249227692769903
2.2001120980832267,0.07243704297962833,0.6230588437987806,-0.8194098,2.2982917,0.0,1.9314526318982699,0.8259767507782381,0.6230588437987806
2.2355346656269877,0.026786405700803515,0.6627654593970881,-0.6117356,2.1195889,0.0,2.0137004500699747,0.7954147819712901,0.6627654593970881
2.3381040072865336,0.0267864141348248,0.6749561291720972,-0.29187098,2.1557143,0.0,2.230768083385023,0.8195530881570172,0.6749561291720972
1.850023979967348,0.05652631300348909,0.4390414381893975,-2.1359754,2.5870187,0.0,1.3406785771486422,0.67342765084241,0.4390414381893975
2.414254881025655,0.2604317604641863,0.564408105074744,-0.6131084,1.7538652,0.0,2.1502601151177747,1.015618335803846,0.564408105074744
2.4256131508675853,0.16053176686239795,0.6158361058072623,-0.6131063,1.7538496,0.0,2.1616170982734295,0.9157178924067593,0.6158361058072623
2.4915506690091447,0.17119178002189656,0.6204334423270754,-0.45322555,1.778167,0.0,2.293961093199281,0.9464068208533283,0.6204334423270754
2.5629665727544815,0.14189443361018514,0.6391453954016841,-0.18007255,1.6083196,0.0,2.4739522352134644,0.9369267900033913,0.6391453954016841
2.6259400684414356,0.183201099309651,0.6250787904472351,-0.28028688,1.5126554,0.0,2.480185446609346,0.969811288802887,0.6250787904472351
2.7271547152251485,0.1890277154095327,0.62725477746874,-0.11079694,1.533899,0.0,2.669519095178304,0.9869488489194904,0.62725477746874
2.780564042999961,0.3059609484904375,0.5854734316097984,-0.103909224,1.3155897,0.0,2.71757381231296,1.103477237250735,0.5854734316097984
3.0197612030871865,0.01867182065566398,0.6832682051475786,0.18988602,1.0632617,0.0,3.160406533144853,0.8062115917992996,0.6832682051475786
3.96785068430345,0.009335912612858654,0.6391054395941865,0.18988724,1.0632498,0.0,4.1084984155367055,0.7968752549310301,0.6391054395941865
3.4154091984500234,0.10173575938984808,0.6418107047443838,0.13104971,0.621307,0.0,3.580517047782823,0.8845124824013959,0.6418107047443838
4.777553423506561,0.00837992658762509,0.6004308316794328,0.19446509,0.6282096,0.0,5.014121788949922,0.7726020202694661,0.6004308316794328
4.226528159170593,0.09784650174155521,0.614977423653393,0.13899863,0.16284433,0.0,4.745906024445243,0.706325452127473,0.614977423653393
3.5128506075059684,0.39690247201507045,0.57253353542515,-0.066758744,1.0338231,0.0,3.461298275412376,1.195239717203914,0.57253353542515
3.395709373011048,0.25619842455643055,0.6059082262447517,0.056420807,0.8160921,0.0,3.450885940755196,1.0542933727749841,0.6059082262447517
3.9210493236779778,0.37498918761364075,0.5785080954433144,-0.015054823,0.80749446,0.0,3.906136817950833,1.1748501862708687,0.5785080954433144
3.8028906371351145,0.2429971341283503,0.6034641223075259,0.08321489,0.61549085,0.0,3.9100761222312412,1.035784162140734,0.6034641223075259
4.735777438534251,0.33120657738071874,0.5838147546585055,0.0026626948,0.60548466,0.0,4.739295504941812,1.1311988418487897,0.5838147546585055
4.212150614999081,0.20973976007874676,0.6011307778247724,0.08108606,0.1557706,0.0,4.581538818100957,0.9193539900721761,0.6011307778247724
4.757202730006514,0.1656025686381834,0.5927654726174982,0.09871747,0.6173505,0.0,4.883522004771556,0.955566770879547,0.5927654726174982
3.809333307584504,0.1927171147143201,0.6111587370235063,0.083205774,0.61516815,0.0,3.9165624721776817,0.9854982359960073,0.6111587370235063
3.7483039970998915,0.1411264277882312,0.6229334088263608,0.1325359,0.7956498,0.0,3.879753320704195,0.9302532080485206,0.6229334088263608
3.5383080070572226,0.19845177284530616,0.6170694765768131,0.061874896,1.0491661,0.0,3.585406419967926,0.9970641566093528,0.6170694765768131
2.9958078677428617,0.2102516866655993,0.6189307811373306,0.010124751,1.0430677,0.0,3.0035728663568655,1.0102140012758092,0.6189307811373306
2.9886624580302286,0.26626638842554884,0.6038187858622377,0.010125501,1.0431081,0.0,2.996427731053779,1.0662287003720992,0.6038187858622377
3.1051867838003604,0.41442116588080286,0.5603321077775287,-0.15584472,1.3092115,0.0,3.010624723561322,1.2088127675253246,0.5603321077775287
4.8081907839075955,-0.23919315701830482,0.4564066722742298,-3.507949,0.38617268,0.0,4.012994650977516,-0.15165396480677465,0.4564066722742298
4.830001462198689,-0.042014612505905435,0.45659735615183583,-3.5079236,0.38625178,0.0,4.0348073486989895,0.045542922038114,0.45659735615183583
4.826345453748676,0.0557986322577279,0.4526120746684272,-3.5079281,-0.38619754,0.0,4.031149990513992,-0.031746643177192065,0.4526120746684272
4.804534755882959,0.2529772214020713,0.45242137822643996,-3.5079398,-0.38621548,0.0,4.00933970325078,0.16542821644310296,0.45242137822643996
3.0125813550548037,-0.07590277775436693,0.6646655019722145,0.10070555,-1.3382136,0.0,3.0726145823606292,-0.8736471049791034,0.6646655019722145
2.9375972865254525,-0.13434941432547554,0.645912119834066,0.10067273,-1.3382444,0.0,2.9976096856287895,-0.9320953086764662,0.645912119834066
3.1553052680126656,-0.018672142359135422,0.6765854797546126,0.1898865,-1.063262,0.0,3.2959509041527175,-0.8062118588399998,0.6765854797546126
3.2183132220600372,-0.05601476472853285,0.6631707673621938,0.18986039,-1.0631664,0.0,3.35895237099055,-0.8435556397236668,0.6631707673621938
3.4250546716615586,-0.026095988457057375,0.6631947744406708,0.13422364,-1.0572295,0.0,3.525812219173991,-0.8197255724691959,0.6631947744406708
3.552113183219501,-0.08953460985223656,0.6413734367095967,0.13427262,-1.0573252,0.0,3.6528979367755325,-0.8831607393683018,0.6413734367095967
4.760096130371067,-0.143177266888247,0.5945587691664649,0.13896106,-0.16323829,0.0,5.278666465151994,-0.752344573861625,0.5945587691664649
4.635805463216819,-0.06161317576681446,0.6022134992370336,0.13894133,-0.16303526,0.0,5.154707261131087,-0.6704981600794024,0.6022134992370336
4.367528144940493,-0.050279890620130725,0.6139668204263992,0.19453579,-0.62884593,0.0,4.603956454319234,-0.81454532522012,0.6139668204263992
4.238014877575095,-0.00837999417950697,0.6270294632824965,0.19446005,-0.6288221,0.0,4.474367346939841,-0.7726688860425163,0.6270294632824965
3.959375984109587,-0.07541996290380149,0.6300814267808368,0.19444947,-0.6288243,0.0,4.1957159618732875,-0.8397127176193316,0.6300814267808368
3.8317307248462424,-0.016760041239163304,0.6457227461164576,0.19452508,-0.6288313,0.0,4.068152174593702,-0.7810275978574653,0.6457227461164576
3.9207667442002947,-0.37707870605725363,0.5762814118544255,-0.02828896,-0.60164696,0.0,3.8831928938313727,-1.1761958475130316,0.5762814118544255
3.9974520473842556,-0.30586000063398266,0.587665425282443,-0.028282417,-0.601633,0.0,3.959885998646636,-1.1049775088780724,0.587665425282443
3.7256413976545684,-0.3183946725747917,0.5876280675234218,0.08898685,-0.81997967,0.0,3.8119532170640382,-1.1137249623476806,0.5876280675234218
3.8026079153699266,-0.24508666051205852,0.6012374204554551,0.08891049,-0.8201168,0.0,3.888832279010548,-1.040426436403325,0.6012374204554551
3.5126654258182923,-0.39863744344396024,0.5698147539887684,-0.080422066,-0.7991625,0.0,3.4325636528524326,-1.1946171579893283,0.5698147539887684
3.5898253008808894,-0.3239520724718001,0.5866293914572883,-0.08040551,-0.7991309,0.0,3.5097367176304854,-1.1199331142265287,0.5866293914572883
3.318177371644942,-0.33435346423127404,0.5836574289083221,0.06189556,-1.0490599,0.0,3.365296212173162,-1.132964643008078,0.5836574289083221
3.395524047512615,-0.2579334193846682,0.6031895018126221,0.061867975,-1.0491052,0.0,3.4426199347587234,-1.0565459520965597,0.6031895018126221
3.105153477765296,-0.4156374980530129,0.5568413850777948,-0.17088129,-1.0206206,0.0,2.973049234160823,-1.204654905225814,0.5568413850777948
3.1825186310117712,-0.3385187975472069,0.5806320608702239,-0.17083946,-1.0205489,0.0,3.0504368176863097,-1.1275399598671145,0.5806320608702239
2.988629364509547,-0.26748271497090714,0.6003280612134775,0.015453843,-1.329189,0.0,2.9979299522283585,-1.0674286500615762,0.6003280612134775
2.911230832768178,-0.3458159791735763,0.5730453280445021,0.015417819,-1.3292431,0.0,2.9205093654803727,-1.1457621703831533,0.5730453280445021
3.131418723154642,-0.20781872211492883,0.6192321239468304,0.010144385,-1.0430703,0.0,3.1391987589036976,-1.007780890622755,0.6192321239468304
3.203987970844109,-0.16925874297778978,0.6294574216528525,0.010135171,-1.0431024,0.0,3.2117607015856655,-0.9692209824971433,0.6294574216528525
3.4074334050050465,-0.16457602033843827,0.6283761339966701,0.061849114,-1.0491633,0.0,3.454512386160091,-0.9631895498590715,0.6283761339966701
3.3372320098466837,-0.1849800521946595,0.623954809566953,0.06186857,-1.0491313,0.0,3.3843271808668494,-0.9835926271436027,0.623954809566953
3.4120745770784864,-0.1280107016047242,0.636970708139093,0.13253741,-0.7955669,0.0,3.5435386854857915,-0.9171350189341754,0.636970708139093
3.6083866514137304,-0.17882538680811758,0.6200107257877104,0.13253835,-0.7956422,0.0,3.7398395610558546,-0.9679515697133736,0.6200107257877104
3.81826258774669,-0.12227725751115096,0.6243961399988625,0.13246188,-0.7959194,0.0,3.9495971768330613,-0.9114231411787489,0.6243961399988625
4.017062677401473,-0.15292927838546055,0.6129787050395168,0.083216734,-0.6154895,0.0,4.124250725918028,-0.9457159598169872,0.6129787050395168
3.944955961497511,-0.18853863412163976,0.6089520819028549,0.08328882,-0.61517864,0.0,4.052288426454148,-0.9813057764568481,0.6089520819028549
4.223634789967894,-0.12027329852385159,0.6131854153750388,0.09872137,-0.6173489,0.0,4.349959249993238,-0.9102366715983919,0.6131854153750388
4.351658657460323,-0.17350524885337879,0.601668067142886,0.09872905,-0.6173927,0.0,4.477983960700505,-0.9634684870874604,0.601668067142886
4.2118227071528,-0.21245324554114733,0.5990760680553863,0.09871918,-0.6173719,0.0,4.338139845966234,-1.0024177893290238,0.5990760680553863
4.336623992118849,-0.290827917816001,0.5837107769679589,0.098720655,-0.617352,0.0,4.462946941527419,-1.0807915324544979,0.5837107769679589
4.608357423703572,-0.2745452759721389,0.5827414273417144,-0.034851775,-0.14061879,0.0,4.415903682884472,-1.0510512692810992,0.5827414273417144
4.735449522123681,-0.333921295978858,0.581760093874717,-0.03487719,-0.140813,0.0,4.54311382096727,-1.1104565353985971,0.581760093874717
3.012581341783574,0.07590244428008741,0.6646655086078483,0.1007053,1.3382133,0.0,3.072614434279452,0.8736467816497622,0.6646655086078483
2.9375972630350926,0.1343490693800451,0.6459121315792793,0.10067254,1.3382442,0.0,2.9976095584325138,0.9320949715325617,0.6459121315792793
3.1553052647479527,0.018671832797410217,0.6765854813869737,0.18988632,1.0632617,0.0,3.2959508101425725,0.8062115654843711,0.6765854813869737
3.2183132122661338,0.05601446735621828,0.6631707722591593,0.18986021,1.0631663,0.0,3.358952244801829,0.8435553631371445,0.6631707722591593
3.5564093540813198,0.05601449019151444,0.6465027803825569,0.18984385,1.0630736,0.0,3.697048526154499,0.8435553610538276,0.6465027803825569
