x,y,z,nx,ny,nz,offset_x,offset_y,offset_z
4.743921443724167,-0.16935329168366456,0.3195093200089655,-1.8926399,8.856393e-05,0.0,4.04392144449055,-0.16932053598041,0.3195093200089655
4.752338774454302,-0.08467598940302341,0.3149906359852701,-1.8926061,8.5427455e-05,0.0,4.05233877516739,-0.08464439317259856,0.3149906359852701
4.823881533958888,-0.30929052936486323,0.4971840842473238,-0.84409785,-3.8290484,0.0,4.673187589058269,-0.9928776379108695,0.4971840842473238
4.781446824276269,-0.28185322975901517,0.40966405232554026,-0.8441449,-3.8290436,0.0,4.630744688844871,-0.9654385326850045,0.40966405232554026
4.896610768999915,-0.11211327349811433,0.5922387640345643,1.8529131,-0.3681816,0.0,5.5831877997143335,-0.24853900749054153,0.5922387640345643
4.88321746614233,-0.22461324913116848,0.5875294259356406,1.8530965,-0.36820436,0.0,5.569795465880073,-0.36103410631994187,0.5875294259356406
4.809336140729224,0.00025866828780284903,0.4065920412653503,0.34181273,3.9811435,0.0,4.869216389095262,0.6976927912382228,0.4065920412653503
4.861424073565619,0.00012933538881406022,0.5008280575331955,0.34181467,3.981143,0.0,4.921304666767854,0.6975634287322269,0.5008280575331955
4.866357444312594,-0.15438656463744338,0.5473800532090362,-3.5079129,0.3862151,0.0,4.170561828961606,-0.07778067936522265,0.5473800532090362
4.771834786892533,-0.12682123468909187,0.3656240050193505,-3.5079532,0.38618696,0.0,4.076038468682022,-0.05022173361567106,0.3656240050193505
4.751169435739076,0.08454795978046165,0.3156186975243007,-1.8926059,-8.4879786e-05,0.0,4.0511694364430495,0.08451656610777984,0.3156186975243007
4.745090708221083,0.16948260350750183,0.3188813402826367,-1.8926402,-8.915737e-05,0.0,4.045090708997771,0.1694496283234543,0.3188813402826367
4.780277421283168,0.2817251969492299,0.4102920118931065,-0.84414995,3.829043,0.0,4.629574403560258,0.9653103053660299,0.4102920118931065
4.825050759087359,0.30941855813663643,0.49655608695234915,-0.8441011,3.8290482,0.0,4.674356253358452,0.9930055430501296,0.49655608695234915
4.882048140212721,0.22448392216497806,0.5881574401037044,1.8530971,0.36820185,0.0,5.568626326155542,0.36090384221870364,0.5881574401037044
4.897780110560328,0.11224130667631077,0.5916107942052469,1.8529133,0.36818406,0.0,5.584356969844757,0.24866790340557476,0.5916107942052469
4.860254779480658,-0.0002586647412440635,0.5014560520535889,0.34181398,-3.9811435,0.0,4.920135245224732,-0.6976927690280023,0.5014560520535889
4.810505405079702,-0.0001293315829109051,0.4059640467110367,0.34181345,-3.9811435,0.0,4.870385778655491,-0.6975634437830699,0.4059640467110367
4.862701416214851,0.1681705716335784,0.5433947517471973,-3.5079367,-0.38622063,0.0,4.166905863643923,0.09156411614504521,0.5433947517471973
4.768178793416785,0.1406052559491874,0.361638730949991,-3.5079343,-0.3861878,0.0,4.072382538219028,0.06400518249768042,0.361638730949991
1.8500239898507647,-0.05652683002095549,0.43904143324767525,-2.135975,-2.5870192,0.0,1.404346863233739,-0.5963155838963875,0.43904143324767525
1.8430919663689513,-0.01884287409844205,0.4769987157691498,-2.1359785,-2.5869992,0.0,1.39741235668012,-0.55862957781354,0.4769987157691498
2.1040427717207266,-0.03708823224728794,0.6183347238779816,-0.8377666,-2.5106995,0.0,1.8824770342950203,-0.7010977382025889,0.6183347238779816
2.2355346703105115,-0.02678687487208772,0.6627654570553198,-0.6117352,-2.1195893,0.0,2.0414298826739112,-0.6993367476819414,0.6627654570553198
2.48019196972927,-0.2710922067220828,0.569005417894883,-0.45322677,-1.7781807,0.0,2.3073019046795564,-0.9494055748692141,0.569005417894883
2.4083054346386104,-0.32106283811011815,0.5294840493527887,-1.0191166,-1.6781857,0.0,2.044963917054712,-0.9193795950205607,0.5294840493527887
2.603287967288884,-0.36640285313444343,0.5451506812152835,-0.62135994,-1.4613847,0.0,2.3293881746357785,-1.0105914152686881,0.5451506812152835
2.7131865287654295,-0.3009374841853241,0.5803453939739139,-0.11080003,-1.5340072,0.0,2.662757500816459,-0.9991186305507369,0.5803453939739139
2.0163574341068258,-0.13991608496501964,0.4884560941095176,-1.7542541,-2.543869,0.0,1.618965598548051,-0.7161796783241939,0.4884560941095176
1.9613332855040722,-0.12196810201078566,0.4646041637989277,-2.029046,-2.4576259,0.0,1.5156686048411423,-0.6617671316594215,0.4646041637989277
2.3831439235490333,-0.24849484232703906,0.5610587786295811,-0.63637406,-1.9240224,0.0,2.1633291251304714,-0.9130860357656874,0.5610587786295811
2.316297315636482,-0.2622561290980739,0.5372654382987456,-1.0247912,-1.8538927,0.0,1.9776482979145706,-0.8748872112315096,0.5372654382987456
2.28025224524015,-0.3087721615952178,0.49881203613041997,-1.3098485,-1.9894105,0.0,1.895310319629224,-0.8934256606071987,0.49881203613041997
2.192105314529998,-0.24314145042204238,0.5030773771816863,-1.3303117,-1.9844639,0.0,1.8023284292834818,-0.8245827455908015,0.5030773771816863
2.1325893609252993,-0.23695617623717138,0.47810800827900424,-1.7028764,-2.3370519,0.0,1.7203623145400342,-0.8027024640981527,0.47810800827900424
2.0471134348394893,-0.18599747526939722,0.4664027013538826,-1.8711514,-2.2858477,0.0,1.6037174885636887,-0.7276616099748318,0.4664027013538826
2.746061328334341,-0.03730283029015082,0.6856600774910354,0.17077221,-1.5631262,0.0,2.822084283379515,-0.7331623781201705,0.6856600774910354
2.609621289653311,-0.037302842353208944,0.6887506826307678,-0.0034452516,-1.5460591,0.0,2.6080614074133206,-0.7373011043277636,0.6887506826307678
2.537335878822423,-0.07060284909468069,0.671544012321415,-0.18986058,-1.8116747,0.0,2.464376561516033,-0.7667902793303791,0.671544012321415
1.9302692487308217,-0.08462142192324909,0.47923081743374185,-1.8338143,-2.6845584,0.0,1.535428946952646,-0.6626362453419216,0.47923081743374185
1.9521398585345318,-0.04693746616342417,0.5359028259264382,-1.8481971,-2.5165076,0.0,1.537783277728425,-0.6111259310780061,0.5359028259264382
1.920473100402155,-0.018842870233801788,0.543348102938034,-1.5841379,-2.7470813,0.0,1.5707860876886344,-0.6252412484798968,0.543348102938034
2.40487194352397,-0.033300221759569884,0.6811506882655145,-0.30954102,-1.7974548,0.0,2.2860731362680933,-0.7231457431588039,0.6811506882655145
