x,y,z,nx,ny,nz,offset_x,offset_y,offset_z
4.743921443724167,-0.16935329168366456,0.3195093200089655,-1.8926399,8.856393e-05,-3.5239065,4.696605450393383,-0.16935107758560966,0.23141166527162896
4.752338774454302,-0.08467598940302341,0.3149906359852701,-1.8926061,8.5427455e-05,-3.5239244,4.70502362348313,-0.08467385371671741,0.22689252883185873
4.823881533958888,-0.30929052936486323,0.4971840842473238,-0.84409785,-3.8290484,-0.79113024,4.80277908763408,-0.4050167397042137,0.47740582817720967
4.781446824276269,-0.28185322975901517,0.40966405232554026,-0.8441449,-3.8290436,-0.79110336,4.760343201795461,-0.3775793196719635,0.38988646834352564
4.896610768999915,-0.11211327349811433,0.5922387640345643,1.8529131,-0.3681816,3.5257845,4.942933595070899,-0.1213178132141628,0.6803833738153846
4.88321746614233,-0.22461324913116848,0.5875294259356406,1.8530965,-0.36820436,3.5256858,4.929544876544051,-0.233818357714247,0.6756715669434713
4.809336140729224,0.00025866828780284903,0.4065920412653503,0.34181273,3.9811435,-0.1834694,4.8178814588375,0.09978725413712543,0.4020053063414211
4.861424073565619,0.00012933538881406022,0.5008280575331955,0.34181467,3.981143,-0.1834704,4.869969440784879,0.09965791585432554,0.49624129728131816
4.866357444312594,-0.15438656463744338,0.5473800532090362,-3.5079129,0.3862151,1.8829194,4.778659623139984,-0.1447311872835868,0.5944530374965413
4.771834786892533,-0.12682123468909187,0.3656240050193505,-3.5079532,0.38618696,1.8828496,4.684135953158986,-0.11716656027806957,0.4126952470232845
4.751169435739076,0.08454795978046165,0.3156186975243007,-1.8926059,-8.4879786e-05,-3.5239244,4.703854288648404,0.08454583778583,0.227520588286445
4.745090708221083,0.16948260350750183,0.3188813402826367,-1.8926402,-8.915737e-05,-3.523906,4.6977747038590225,0.16948037457328188,0.23078369147041622
4.780277421283168,0.2817251969492299,0.4102920118931065,-0.84414995,3.829043,-0.79110235,4.7591736740909605,0.37745126488312214,0.39051445460300505
4.825050759087359,0.30941855813663643,0.49655608695234915,-0.8441011,3.8290482,-0.7911277,4.8039482314704065,0.4051447636671638,0.47677789434273576
4.882048140212721,0.22448392216497806,0.5881574401037044,1.8530971,0.36820185,3.5256858,4.928375565071054,0.233688967890091,0.6762995800776924
4.897780110560328,0.11224130667631077,0.5916107942052469,1.8529133,0.36818406,3.5257838,4.9441029450816,0.12144590857794857,0.6797553930513885
4.860254779480658,-0.0002586647412440635,0.5014560520535889,0.34181398,-3.9811435,-0.18347004,4.868800128548025,-0.09978724720231955,0.49686930128580653
4.810505405079702,-0.0001293315829109051,0.4059640467110367,0.34181345,-3.9811435,-0.18346971,4.819050741026161,-0.09965791554752929,0.4013773041239636
4.862701416214851,0.1681705716335784,0.5433947517471973,-3.5079367,-0.38622063,1.8828745,4.775003005974621,0.15851505668287239,0.5904666103505379
4.768178793416785,0.1406052559491874,0.361638730949991,-3.5079343,-0.3861878,1.8828849,4.680480434866141,0.13095056083352216,0.4087108540139248
1.8500239898507647,-0.05652683002095549,0.43904143324767525,-2.135975,-2.5870192,2.1782892,1.7966246171546643,-0.12120230723055173,0.49349866089813477
1.8430919663689513,-0.01884287409844205,0.4769987157691498,-2.1359785,-2.5869992,2.178309,1.7896925023883576,-0.08351785589166935,0.5314564422790858
2.1040427717207266,-0.03708823224728794,0.6183347238779816,-0.8377666,-2.5106995,2.999089,2.083098606514752,-0.0998557203645732,0.6933119496153433
2.2355346703105115,-0.02678687487208772,0.6627654570553198,-0.6117352,-2.1195893,3.3366332,2.2202412902469177,-0.07977660759243266,0.7461812874021843
2.48019196972927,-0.2710922067220828,0.569005417894883,-0.45322677,-1.7781807,3.5542455,2.468861301251585,-0.3155467211919974,0.6578615493383178
2.4083054346386104,-0.32106283811011815,0.5294840493527887,-1.0191166,-1.6781857,3.4849815,2.3828275211859338,-0.36301747806213125,0.6166085815615464
2.603287967288884,-0.36640285313444343,0.5451506812152835,-0.62135994,-1.4613847,3.671276,2.5877539692183054,-0.40293746962448174,0.636932578678068
2.7131865287654295,-0.3009374841853241,0.5803453939739139,-0.11080003,-1.5340072,3.692499,2.7104165283271673,-0.3392876598693706,0.6726578585850096
2.0163574341068258,-0.13991608496501964,0.4884560941095176,-1.7542541,-2.543869,2.5399456,1.9725010824119833,-0.20351280879744904,0.5519547329437478
1.9613332855040722,-0.12196810201078566,0.4646041637989277,-2.029046,-2.4576259,2.4172394,1.9106071340003257,-0.18340875133215692,0.5250351505903681
2.3831439235490333,-0.24849484232703906,0.5610587786295811,-0.63637406,-1.9240224,3.448647,2.3672345721835426,-0.2965954019203614,0.6472749529006459
2.316297315636482,-0.2622561290980739,0.5372654382987456,-1.0247912,-1.8538927,3.3930643,2.2906775360293015,-0.3086034458874461,0.6220920444981278
2.28025224524015,-0.3087721615952178,0.49881203613041997,-1.3098485,-1.9894105,3.2134938,2.247506032364695,-0.35850742466546226,0.5791493820515355
2.192105314529998,-0.24314145042204238,0.5030773771816863,-1.3303117,-1.9844639,3.2081418,2.1588475220284047,-0.2927530479244186,0.5832809221855277
2.1325893609252993,-0.23695617623717138,0.47810800827900424,-1.7028764,-2.3370519,2.7637658,2.0900174522745893,-0.29538247188538613,0.5472021510891081
2.0471134348394893,-0.18599747526939722,0.4664027013538826,-1.8711514,-2.2858477,2.6969786,2.000334651064765,-0.24314366627256848,0.5338271645878353
2.746061328334341,-0.03730283029015082,0.6856600774910354,0.17077221,-1.5631262,3.6779714,2.750330633546444,-0.07638098494326787,0.7776093616748342
2.609621289653311,-0.037302842353208944,0.6887506826307678,-0.0034452516,-1.5460591,3.689131,2.6095351583583195,-0.07595432209304728,0.7809789629753611
2.537335878822423,-0.07060284909468069,0.671544012321415,-0.18986058,-1.8116747,3.5611498,2.532589364345636,-0.1158947163731779,0.7605727568860142
1.9302692487308217,-0.08462142192324909,0.47923081743374185,-1.8338143,-2.6845584,2.3302944,1.884423892205847,-0.15173538049588953,0.5374881761947419
1.9521398585345318,-0.04693746616342417,0.5359028259264382,-1.8481971,-2.5165076,2.5002713,1.9059349304496205,-0.10985015695984013,0.5984096092177158
1.920473100402155,-0.018842870233801788,0.543348102938034,-1.5841379,-2.7470813,2.4380426,1.880869653241805,-0.08751990214480856,0.6042991674153009
2.40487194352397,-0.033300221759569884,0.6811506882655145,-0.30954102,-1.7974548,3.5599637,2.3971334182528428,-0.07823659043054398,0.7701497781333014
2.3343174510079434,-0.06008686346868579,0.6578134123048203,-0.5182658,-2.131622,3.3447855,2.321360806749446,-0.11337741041889471,0.741433045019311
2.3304519752684927,-0.11366014286091312,0.6230720976976558,-0.51826674,-2.1316488,3.3447683,2.317495307578696,-0.16695135952851925,0.7066912999687995
2.23166943298964,-0.08036015426429487,0.6280241573493164,-0.61176455,-2.1196153,3.336611,2.2163753182120436,-0.13335054032466637,0.7114394379539064
2.1981799689252814,-0.09922415456917634,0.6056881354590309,-1.0590698,-2.2589774,3.1265626,2.1717032251057318,-0.15569858705129636,0.6838521969741314
2.1357986999364846,-0.08273887077849836,0.5941347592665568,-1.2732265,-2.215833,3.0771706,2.103968037939504,-0.13813469490307884,0.6710640230508446
2.5591800366020063,-0.17519484049715997,0.6220027727794495,-0.40796864,-1.387466,3.7294102,2.5489808208417655,-0.2098814896817598,0.7152380255877117
2.529762756898195,-0.1372028431559246,0.6372587024796875,-0.18986033,-1.811668,3.5611532,2.5250162486483436,-0.18249454315450647,0.7262875324768999
2.4256131789358797,-0.1605321986966078,0.6158360917730752,-0.61310595,-1.7538501,3.5423312,2.410285529903127,-0.20437845200544943,0.7043943734067296
